chr	start	end	CpG	0168_51-N	0168_51-X	0168_52-N	0168_52-X	0168_53-N	0168_53-X	0168_54-N	0168_54-X
13	21233771	21233891	7	23	0	NA	NA	26	0	NA	NA
13	21362750	21362895	11	NA	NA	NA	NA	NA	NA	47	0
13	21945303	21945333	7	NA	NA	NA	NA	NA	NA	24	0
13	21981925	21981982	6	NA	NA	23	2	NA	NA	NA	NA
13	21995382	21995484	6	28	0	NA	NA	NA	NA	NA	NA
13	22007161	22007355	7	29	0	NA	NA	NA	NA	NA	NA
13	22015578	22015801	9	NA	NA	NA	NA	NA	NA	37	0
13	22022226	22022287	4	NA	NA	NA	NA	23	0	NA	NA
13	23260953	23261029	7	NA	NA	21	20	NA	NA	NA	NA
13	23368943	23369215	23	NA	NA	67	1	66	1	64	1
13	23369280	23369500	16	36	0	67	0	52	0	33	0
13	23423543	23423692	19	92	0	60	0	27	0	NA	NA
13	23431707	23431797	7	NA	NA	21	0	NA	NA	NA	NA
13	23445777	23445949	18	51	0	21	0	NA	NA	45	0
13	23453669	23453737	9	NA	NA	NA	NA	27	0	NA	NA
13	23464291	23464426	13	43	0	33	0	NA	NA	48	0
13	23555514	23555587	7	NA	NA	22	0	NA	NA	NA	NA
13	23573913	23573996	13	39	0	26	0	NA	NA	26	0
13	23622291	23622524	20	56	1	32	0	97	0	31	0
13	23738790	23738935	13	NA	NA	41	0	NA	NA	24	0
13	23739795	23739953	8	NA	NA	21	0	34	0	30	0
13	23761279	23761558	16	28	0	20	0	26	0	45	0
13	23934581	23934675	6	NA	NA	20	0	NA	NA	NA	NA
13	23991138	23991230	9	NA	NA	NA	NA	NA	NA	56	0
13	24280572	24280629	7	NA	NA	NA	NA	25	0	NA	NA
13	24280942	24281010	8	NA	NA	32	0	NA	NA	23	0
13	24281116	24281388	27	52	0	83	0	29	0	40	0
13	24521523	24521583	6	31	4	NA	NA	NA	NA	25	5
13	24638647	24638990	38	79	1	103	2	150	1	45	1
13	24761836	24761923	11	31	0	NA	NA	NA	NA	NA	NA
13	24801098	24801381	27	41	0	39	0	47	1	NA	NA
13	24801496	24801638	14	31	1	25	0	47	0	NA	NA
13	24801863	24801949	6	21	0	21	1	NA	NA	30	0
13	24831407	24831441	8	NA	NA	NA	NA	NA	NA	24	0
13	24831616	24831825	34	95	1	53	0	43	0	148	0
13	24911698	24911824	7	NA	NA	NA	NA	NA	NA	30	0
13	24937223	24937641	42	65	0	101	0	65	0	69	1
13	25019899	25020384	60	187	0	126	1	83	1	179	2
13	25055262	25055313	6	24	0	NA	NA	24	1	NA	NA
13	25055963	25055988	8	24	0	NA	NA	NA	NA	NA	NA
13	25056247	25056357	10	33	0	NA	NA	27	0	26	0
13	26541443	26541657	9	42	40	NA	NA	NA	NA	NA	NA
13	27359319	27359406	5	NA	NA	NA	NA	23	21	NA	NA
13	27883047	27883108	7	NA	NA	NA	NA	27	25	NA	NA
13	28085492	28085654	7	21	17	NA	NA	23	22	NA	NA
13	28951689	28951783	7	32	0	NA	NA	NA	NA	NA	NA
13	28952327	28952416	8	34	0	NA	NA	NA	NA	NA	NA
13	28953263	28953299	5	22	0	NA	NA	NA	NA	NA	NA
13	28953439	28953624	7	22	0	34	1	NA	NA	NA	NA
13	28957953	28958034	7	32	0	NA	NA	NA	NA	NA	NA
13	29855653	29855687	6	NA	NA	NA	NA	NA	NA	21	0
13	29984017	29984470	38	56	0	98	0	67	0	118	1
13	29985252	29985647	27	43	0	55	0	48	0	57	0
13	29985673	29986075	26	71	1	96	0	46	0	42	0
13	30052481	30052568	6	NA	NA	NA	NA	30	9	NA	NA
13	30123032	30123097	7	24	24	NA	NA	NA	NA	36	36
13	30136545	30136700	10	NA	NA	30	0	32	0	25	0
13	30544862	30545026	14	37	1	NA	NA	33	0	28	0
13	30659868	30660224	39	132	0	87	0	117	1	24	0
13	30749067	30749155	5	20	0	NA	NA	NA	NA	NA	NA
13	30750615	30750693	8	NA	NA	23	0	NA	NA	32	0
13	30973826	30974010	13	30	0	27	0	22	0	21	0
13	31313506	31313716	6	NA	NA	24	8	NA	NA	NA	NA
13	31557970	31558057	12	NA	NA	48	0	NA	NA	NA	NA
13	31558849	31559210	37	36	0	114	0	75	0	64	0
13	31559623	31559762	13	37	0	NA	NA	31	0	24	0
13	31560013	31560171	8	NA	NA	NA	NA	22	0	NA	NA
13	31615193	31615435	13	NA	NA	41	0	NA	NA	34	1
13	31626058	31626153	16	45	0	60	0	NA	NA	46	1
13	31626858	31627014	18	40	0	48	0	NA	NA	46	0
13	31629220	31629282	9	53	0	34	0	NA	NA	NA	NA
13	31629596	31629831	16	NA	NA	NA	NA	20	0	54	0
13	31801319	31801402	13	37	0	38	0	NA	NA	39	0
13	31801985	31802213	16	41	0	74	2	33	0	36	0
13	31806221	31806703	37	60	0	64	0	56	0	111	1
13	31806959	31807459	48	101	0	152	0	86	0	83	0
13	31807693	31808034	30	74	0	78	0	24	0	53	0
13	31808197	31808253	12	25	0	NA	NA	46	1	NA	NA
13	31811040	31811333	25	67	0	69	1	46	0	33	0
13	31811515	31811556	8	NA	NA	22	0	NA	NA	NA	NA
13	32338313	32338594	29	40	0	62	11	81	0	53	0
13	32338599	32338879	28	68	0	83	0	80	0	46	1
13	32802163	32802525	39	71	0	50	0	87	1	37	1
13	33540094	33540236	6	20	20	NA	NA	NA	NA	NA	NA
13	33754826	33754902	12	23	20	NA	NA	NA	NA	36	33
13	33776895	33776935	6	NA	NA	NA	NA	28	22	NA	NA
13	34002269	34002559	29	88	0	73	0	39	0	76	0
13	34002770	34002801	7	NA	NA	NA	NA	NA	NA	34	0
13	34037621	34037791	21	73	1	25	1	74	0	21	0
13	34077703	34077828	10	29	0	33	0	38	0	NA	NA
13	34078040	34078192	19	29	0	NA	NA	105	1	55	0
13	34129798	34129882	7	NA	NA	21	0	NA	NA	NA	NA
13	34130374	34130454	7	NA	NA	21	0	NA	NA	NA	NA
13	34344368	34344480	9	NA	NA	NA	NA	NA	NA	48	1
13	34344808	34344895	18	53	0	45	0	49	1	59	0
13	34345088	34345496	26	56	1	24	0	55	1	34	0
13	34651502	34651556	6	NA	NA	NA	NA	30	0	NA	NA
13	34652152	34652199	8	NA	NA	24	0	NA	NA	NA	NA
13	34652751	34652795	8	NA	NA	25	0	NA	NA	NA	NA
13	34747168	34747344	14	35	6	28	8	NA	NA	46	1
13	34875935	34876098	8	24	0	NA	NA	NA	NA	NA	NA
13	34993989	34994216	14	50	0	38	0	30	0	36	0
13	35006915	35006974	5	26	26	NA	NA	NA	NA	NA	NA
13	35194072	35194147	7	NA	NA	NA	NA	NA	NA	21	21
13	35740578	35740806	14	44	0	20	0	NA	NA	NA	NA
13	35741024	35741173	11	24	0	32	0	NA	NA	22	0
13	35741530	35741904	49	81	0	131	0	117	6	127	2
13	35742164	35742248	8	NA	NA	NA	NA	25	0	NA	NA
13	35816056	35816122	5	NA	NA	23	23	NA	NA	NA	NA
13	35968655	35968729	7	NA	NA	NA	NA	21	0	28	0
13	35968959	35969261	26	51	0	84	0	46	0	36	1
13	35969488	35969695	9	NA	NA	NA	NA	25	0	NA	NA
13	36117993	36118069	6	22	0	NA	NA	NA	NA	NA	NA
13	36578650	36578724	10	NA	NA	NA	NA	31	0	NA	NA
13	36723656	36723730	4	NA	NA	NA	NA	NA	NA	20	0
13	36724826	36724886	8	NA	NA	NA	NA	NA	NA	41	0
13	36727098	36727169	7	NA	NA	NA	NA	NA	NA	26	0
13	36735065	36735180	17	26	1	35	1	29	0	36	0
13	37543035	37543138	5	NA	NA	20	15	NA	NA	27	9
13	37616056	37616252	7	NA	NA	22	21	NA	NA	NA	NA
13	37825797	37825936	8	NA	NA	21	0	NA	NA	33	0
13	37826465	37826766	25	43	0	31	0	32	0	68	1
13	37827006	37827477	34	112	0	81	0	53	0	68	1
13	37827651	37827761	11	35	0	31	0	NA	NA	NA	NA
13	37857618	37857755	11	28	0	58	2	NA	NA	23	0
13	37993638	37993770	18	44	0	52	0	52	1	77	1
13	37994014	37994161	15	56	0	26	0	23	0	NA	NA
13	38036881	38037095	16	20	0	22	0	NA	NA	49	0
13	38151338	38151512	20	47	0	51	1	20	0	NA	NA
13	38152147	38152383	12	27	0	NA	NA	NA	NA	25	0
13	38195481	38195627	10	39	15	NA	NA	NA	NA	20	4
13	38205051	38205147	9	24	0	NA	NA	NA	NA	NA	NA
13	38345169	38345238	11	NA	NA	33	0	NA	NA	NA	NA
13	38345683	38346011	33	125	0	72	0	50	1	53	0
13	38346145	38346237	8	NA	NA	NA	NA	NA	NA	24	0
13	38527902	38528033	8	NA	NA	27	1	NA	NA	NA	NA
13	38528314	38528644	26	36	0	47	0	51	0	67	1
13	38634879	38634961	9	NA	NA	26	0	NA	NA	25	0
13	38658862	38659058	13	24	0	NA	NA	25	0	37	0
13	38724982	38725082	4	NA	NA	NA	NA	NA	NA	24	22
13	38960524	38960705	10	NA	NA	NA	NA	42	0	NA	NA
13	40299934	40300011	5	28	3	NA	NA	NA	NA	NA	NA
13	40606490	40606695	9	NA	NA	NA	NA	40	2	NA	NA
13	40704057	40704212	21	74	0	45	0	41	0	66	0
13	40716970	40717072	9	NA	NA	NA	NA	23	0	21	0
13	40723117	40723165	8	32	0	NA	NA	NA	NA	NA	NA
13	40730177	40730274	16	73	0	72	0	60	0	NA	NA
13	40734593	40734676	6	NA	NA	20	0	NA	NA	20	0
13	40737613	40737756	8	30	0	NA	NA	21	0	23	0
13	40737986	40738152	8	NA	NA	NA	NA	NA	NA	20	0
13	40738468	40738677	9	36	0	NA	NA	NA	NA	NA	NA
13	40741067	40741218	8	NA	NA	NA	NA	27	0	NA	NA
13	40808732	40808866	7	NA	NA	24	23	NA	NA	NA	NA
13	40917694	40917768	6	NA	NA	24	0	NA	NA	NA	NA
13	41001133	41001432	25	30	0	41	0	26	0	89	1
13	41016174	41016508	20	55	0	76	0	49	6	27	0
13	41079289	41079528	15	24	0	25	1	52	1	43	0
13	41220119	41220299	18	69	0	44	0	NA	NA	66	0
13	41220509	41220628	18	35	2	27	0	NA	NA	63	0
13	41250333	41250538	17	28	0	28	0	32	0	34	0
13	41605640	41605941	44	91	0	119	0	61	0	121	1
13	41605949	41606256	54	161	1	67	0	206	0	83	0
13	42052009	42052247	33	75	0	67	0	74	0	59	0
13	42052351	42052793	44	100	0	101	0	131	1	70	0
13	42184057	42184305	10	33	0	NA	NA	NA	NA	NA	NA
13	42710065	42710232	12	37	0	NA	NA	25	0	NA	NA
13	42916317	42916548	20	44	0	32	0	NA	NA	92	0
13	42916857	42916977	14	36	0	49	6	25	0	25	0
13	43171389	43171754	19	52	1	47	1	NA	NA	37	0
13	43303586	43303835	33	42	0	101	0	81	0	62	1
13	43303994	43304073	10	30	0	NA	NA	NA	NA	29	0
13	43304229	43304320	14	NA	NA	50	1	55	1	39	0
13	43365533	43365874	18	54	0	30	0	NA	NA	NA	NA
13	43398621	43398786	18	39	0	29	1	30	0	28	0
13	43480355	43480722	39	96	1	90	0	110	0	100	0
13	43480865	43481365	79	44	0	122	0	163	0	235	0
13	43481489	43481577	16	45	0	30	0	40	0	NA	NA
13	43559774	43560015	24	71	0	NA	NA	NA	NA	85	0
13	43579669	43579745	6	23	0	NA	NA	NA	NA	NA	NA
13	43615750	43616233	44	35	0	89	0	39	0	154	0
13	43864566	43864873	19	77	0	48	0	22	0	57	0
13	44100923	44100984	7	20	19	20	7	NA	NA	NA	NA
13	44306597	44306672	5	NA	NA	NA	NA	32	3	NA	NA
13	44730018	44730195	22	46	0	NA	NA	30	0	51	0
13	44730388	44730459	16	NA	NA	31	1	79	0	29	0
13	44730575	44730661	11	72	0	31	0	NA	NA	21	0
13	44733239	44733578	21	50	0	38	1	31	0	41	0
13	44869632	44869792	13	21	0	57	7	34	14	38	20
13	45001391	45001854	19	21	0	40	0	26	0	32	0
13	45002088	45002122	9	NA	NA	27	0	27	0	NA	NA
13	45078709	45078798	5	NA	NA	20	0	23	0	23	0
13	45389465	45389946	42	136	0	68	0	32	0	35	0
13	45389973	45390437	27	38	0	75	0	54	0	64	0
13	45507142	45507387	9	20	0	39	6	39	5	NA	NA
13	45507527	45507587	9	27	0	NA	NA	NA	NA	NA	NA
13	45567495	45567665	6	21	3	NA	NA	NA	NA	NA	NA
13	45568347	45568575	9	37	0	NA	NA	32	1	28	0
13	45963504	45963836	35	109	0	88	0	53	0	88	0
13	45963846	45964097	26	85	0	24	0	50	1	67	0
13	45964193	45964506	26	74	0	49	0	53	0	42	0
13	45965221	45965248	7	NA	NA	21	0	NA	NA	NA	NA
13	45965362	45965629	11	22	0	40	0	39	0	NA	NA
13	45965943	45966028	6	NA	NA	NA	NA	24	0	NA	NA
13	46107645	46107729	14	NA	NA	NA	NA	42	27	NA	NA
13	46418437	46418592	8	22	0	NA	NA	NA	NA	NA	NA
13	46418851	46418995	22	56	1	54	0	67	0	42	1
13	46501929	46502417	24	NA	NA	55	0	30	0	53	0
13	46669462	46669837	27	38	0	49	0	NA	NA	66	0
13	46670109	46670236	13	33	0	NA	NA	NA	NA	NA	NA
13	46727235	46727458	14	29	0	34	0	28	0	NA	NA
13	46727584	46727731	21	NA	NA	NA	NA	NA	NA	63	0
13	46929283	46929527	14	39	0	NA	NA	28	0	NA	NA
13	46929679	46929875	34	56	1	NA	NA	NA	NA	128	1
13	46945162	46945238	5	NA	NA	NA	NA	23	11	NA	NA
13	47014305	47014519	15	75	0	22	0	33	0	47	0
13	47043543	47043616	11	31	0	50	1	NA	NA	60	0
13	47043746	47044094	28	52	0	46	0	82	1	61	0
13	47105864	47106047	23	98	1	65	1	23	1	33	0
13	47106242	47106472	24	42	10	36	1	78	0	41	0
13	47106598	47106764	8	30	0	28	0	NA	NA	NA	NA
13	47122585	47122842	21	32	0	61	0	28	0	22	0
13	47150142	47150200	5	NA	NA	NA	NA	NA	NA	23	22
13	47193993	47194056	5	21	0	NA	NA	NA	NA	NA	NA
13	48086737	48086839	6	NA	NA	NA	NA	21	3	NA	NA
13	48227882	48227971	10	NA	NA	39	0	NA	NA	NA	NA
13	48260883	48261244	27	53	0	73	0	66	0	64	0
13	48261407	48261590	17	50	0	26	0	54	0	39	0
13	48261896	48261937	8	NA	NA	NA	NA	32	0	NA	NA
13	48262208	48262466	13	25	0	49	0	NA	NA	NA	NA
13	48490414	48490592	11	NA	NA	29	0	NA	NA	25	0
13	48513225	48513327	6	20	0	NA	NA	NA	NA	21	0
13	48513451	48513599	5	NA	NA	NA	NA	25	0	NA	NA
13	48545913	48546068	17	76	0	37	0	NA	NA	26	1
13	48546470	48546908	50	192	0	117	0	75	0	94	0
13	48566485	48566555	5	26	15	NA	NA	NA	NA	NA	NA
13	48593197	48593290	7	27	23	NA	NA	NA	NA	20	20
13	48625312	48625664	35	28	0	64	1	77	0	78	0
13	48625848	48625928	5	34	0	NA	NA	NA	NA	NA	NA
13	48658512	48658886	16	31	0	29	0	34	1	39	0
13	48658994	48659089	6	NA	NA	NA	NA	NA	NA	20	0
13	48659900	48660075	11	NA	NA	38	0	NA	NA	NA	NA
13	48662829	48663232	46	77	0	105	0	91	0	42	0
13	48665141	48665325	14	40	0	NA	NA	37	3	38	0
13	48666193	48666354	13	NA	NA	33	0	NA	NA	NA	NA
13	48668627	48668740	7	20	0	NA	NA	NA	NA	NA	NA
13	48717382	48717466	8	NA	NA	35	0	35	13	NA	NA
13	48731470	48731767	23	76	0	56	0	23	0	60	0
13	48798315	48798366	4	NA	NA	NA	NA	NA	NA	20	19
13	48870137	48870289	11	26	0	27	0	NA	NA	21	0
13	48870403	48870796	57	150	0	193	2	115	1	166	0
13	48871024	48871128	22	58	1	NA	NA	83	0	126	3
13	48871384	48871533	7	NA	NA	21	0	NA	NA	NA	NA
13	48967340	48967497	14	71	1	25	0	40	1	NA	NA
13	48967777	48968176	47	63	1	105	0	77	0	131	1
13	48968181	48968575	50	137	1	108	0	109	0	82	0
13	49146786	49147164	53	105	0	119	0	115	0	125	0
13	49147170	49147548	30	32	0	25	0	49	0	80	2
13	49147806	49148196	41	52	0	68	0	27	0	128	0
13	49187480	49187958	46	117	0	83	0	30	0	133	1
13	49215600	49215990	42	97	0	115	1	73	0	105	0
13	49341650	49341720	12	23	0	NA	NA	NA	NA	47	0
13	49420931	49421040	13	NA	NA	60	0	27	0	22	0
13	49421195	49421326	15	NA	NA	50	0	50	1	31	0
13	49421494	49421755	18	39	0	51	0	23	0	66	0
13	49717593	49717633	4	NA	NA	26	25	NA	NA	NA	NA
13	49905359	49905397	8	NA	NA	23	21	NA	NA	31	31
13	50403259	50403546	7	NA	NA	NA	NA	NA	NA	20	20
13	50417819	50418120	20	43	0	65	0	33	0	30	0
13	51100667	51101021	33	41	0	73	1	44	1	68	0
13	51101175	51101458	35	53	0	101	1	51	0	43	1
13	51170849	51170935	6	NA	NA	NA	NA	NA	NA	23	0
13	51171359	51171426	6	24	0	NA	NA	NA	NA	NA	NA
13	51408749	51409049	18	35	0	20	0	34	0	61	0
13	51567130	51567216	10	NA	NA	26	0	NA	NA	NA	NA
13	51567498	51567554	11	22	0	22	0	NA	NA	33	1
13	51645470	51645650	16	33	0	NA	NA	33	0	75	2
13	51651719	51652000	39	22	0	85	0	136	0	36	1
13	51792812	51793238	22	51	0	20	0	42	0	49	0
13	51793553	51793666	11	NA	NA	27	0	23	0	NA	NA
13	51807587	51807676	5	NA	NA	28	4	NA	NA	NA	NA
13	51842779	51843022	9	NA	NA	NA	NA	NA	NA	21	10
13	52001946	52002038	5	NA	NA	NA	NA	NA	NA	23	23
13	52508029	52508244	11	NA	NA	50	11	NA	NA	23	9
13	52530365	52530456	8	24	0	22	1	NA	NA	28	0
13	52583038	52583113	8	NA	NA	NA	NA	NA	NA	30	0
13	52583380	52583655	21	36	0	55	0	NA	NA	24	1
13	52978599	52978653	10	NA	NA	NA	NA	30	0	NA	NA
13	52980472	52980611	14	35	0	45	0	32	2	37	0
13	52981387	52981792	30	78	1	82	0	24	0	41	0
13	53096817	53096865	5	NA	NA	NA	NA	29	19	NA	NA
13	53118718	53118834	12	32	0	NA	NA	NA	NA	NA	NA
13	53285355	53285631	12	28	0	22	0	30	0	35	0
13	53285643	53285930	34	22	0	128	3	59	0	37	0
13	53286099	53286246	14	NA	NA	NA	NA	37	0	NA	NA
13	53377068	53377514	27	NA	NA	68	0	41	0	52	0
13	53462365	53462704	27	79	1	69	0	NA	NA	51	1
13	53465591	53465984	12	36	2	20	0	22	0	24	0
13	53472305	53472434	16	84	0	45	1	59	1	29	0
13	53476000	53476081	6	29	0	NA	NA	NA	NA	NA	NA
13	53522938	53523019	4	NA	NA	21	19	NA	NA	NA	NA
13	54055183	54055408	9	NA	NA	NA	NA	28	1	23	0
13	54071874	54072063	29	45	0	55	0	112	1	26	0
13	54088907	54089017	9	22	22	NA	NA	52	52	NA	NA
13	54279288	54279336	3	NA	NA	25	23	NA	NA	NA	NA
13	54302810	54303007	25	50	0	72	2	47	0	58	0
13	54303114	54303153	7	NA	NA	27	0	NA	NA	NA	NA
13	54303266	54303485	13	24	0	NA	NA	37	1	24	0
13	54449351	54449409	6	35	25	20	6	NA	NA	NA	NA
13	54468545	54468833	33	55	0	44	0	97	0	82	0
13	54503701	54503863	17	36	0	NA	NA	30	0	28	0
13	54504207	54504374	17	28	0	50	0	49	0	41	0
13	54565019	54565087	7	NA	NA	NA	NA	NA	NA	32	0
13	54565359	54565450	11	NA	NA	NA	NA	22	0	33	0
13	54575029	54575108	10	NA	NA	NA	NA	30	0	21	0
13	54575218	54575426	19	66	0	55	0	NA	NA	NA	NA
13	54575682	54575857	9	NA	NA	27	1	20	0	43	4
13	54590818	54590981	8	NA	NA	20	0	24	0	NA	NA
13	54611249	54611329	12	NA	NA	24	0	36	0	NA	NA
13	54681730	54681916	6	NA	NA	20	17	NA	NA	NA	NA
13	54687214	54687397	10	NA	NA	33	0	NA	NA	NA	NA
13	54687505	54687678	23	58	0	71	1	43	0	57	0
13	54693676	54693770	14	29	0	49	0	NA	NA	35	0
13	54693904	54693976	7	NA	NA	NA	NA	22	0	NA	NA
13	54694090	54694386	31	69	0	84	0	117	0	46	0
13	54737667	54737823	24	NA	NA	60	1	65	1	86	2
13	54738050	54738308	28	30	0	85	2	41	0	20	0
13	54749333	54749399	12	24	0	24	1	NA	NA	36	0
13	54749528	54749687	24	47	1	47	0	42	0	83	0
13	54749842	54749907	8	21	0	27	0	26	0	NA	NA
13	54758163	54758343	6	NA	NA	27	1	NA	NA	NA	NA
13	54766011	54766094	6	NA	NA	NA	NA	31	0	NA	NA
13	54766319	54766407	8	NA	NA	32	0	NA	NA	NA	NA
13	54789084	54789451	24	70	3	29	0	56	0	41	1
13	54789934	54789977	6	NA	NA	NA	NA	24	0	NA	NA
13	54856836	54856921	5	NA	NA	23	22	NA	NA	NA	NA
13	54948941	54949227	18	53	1	25	0	32	0	33	0
13	54949301	54949521	35	67	1	78	0	76	0	84	1
13	54949871	54950021	14	NA	NA	46	0	31	0	25	0
13	54956077	54956356	29	63	1	75	0	62	1	104	0
13	54974164	54974268	5	20	20	NA	NA	NA	NA	NA	NA
13	54991064	54991155	7	21	20	NA	NA	NA	NA	NA	NA
13	55099835	55099976	10	NA	NA	NA	NA	NA	NA	30	0
13	55100080	55100130	9	26	0	NA	NA	NA	NA	44	0
13	55105277	55105470	16	39	0	62	0	32	0	24	0
13	55152646	55152803	10	23	1	NA	NA	NA	NA	24	0
13	55152953	55153050	9	NA	NA	36	0	NA	NA	20	0
13	55210175	55210607	46	74	1	88	1	75	5	67	3
13	55210774	55210819	7	25	0	NA	NA	NA	NA	NA	NA
13	55211426	55211513	8	NA	NA	NA	NA	NA	NA	24	0
13	55211730	55211943	24	NA	NA	NA	NA	63	0	77	0
13	55212432	55212707	24	35	0	40	0	NA	NA	63	0
13	55321793	55322178	38	83	0	146	0	95	0	67	0
13	55329942	55330119	25	62	0	74	1	NA	NA	51	0
13	55362160	55362253	8	24	0	NA	NA	NA	NA	NA	NA
13	55362461	55362584	7	NA	NA	23	0	NA	NA	NA	NA
13	55408779	55408844	6	NA	NA	25	1	NA	NA	NA	NA
13	55421253	55421347	8	28	0	24	0	NA	NA	30	0
13	55444400	55444614	7	NA	NA	24	0	NA	NA	NA	NA
13	55445203	55445655	46	104	1	77	0	84	0	113	1
13	55464233	55464494	32	36	0	49	0	53	0	79	1
13	55464522	55464810	25	62	7	67	0	56	0	49	0
13	55471591	55471802	15	NA	NA	38	1	42	0	20	0
13	55471906	55472157	18	20	0	49	0	NA	NA	45	0
13	55472234	55472548	41	119	0	74	1	90	0	92	0
13	55472800	55473000	17	32	0	33	0	45	0	87	0
13	55483629	55483699	5	NA	NA	NA	NA	NA	NA	24	17
13	55487517	55487778	18	33	0	22	0	31	0	81	0
13	55487839	55488083	31	51	0	73	0	74	1	86	0
13	55508256	55508422	8	NA	NA	28	25	NA	NA	NA	NA
13	55513376	55513482	16	NA	NA	50	1	37	0	NA	NA
13	55523229	55523558	13	41	2	37	7	28	2	NA	NA
13	55524600	55524695	5	NA	NA	23	15	NA	NA	NA	NA
13	55536126	55536306	13	40	0	28	0	21	0	49	0
13	55570861	55570947	16	89	1	NA	NA	87	1	58	0
13	55593100	55593191	10	28	0	30	0	28	0	20	0
13	55593341	55593509	14	NA	NA	41	0	NA	NA	33	0
13	55623132	55623220	13	23	0	49	0	NA	NA	36	0
13	55634910	55635213	32	37	0	119	2	45	0	74	0
13	55635227	55635530	21	49	0	42	0	32	0	36	0
13	55638147	55638221	5	NA	NA	NA	NA	NA	NA	42	41
13	55693275	55693463	21	62	0	51	0	25	0	30	0
13	55714742	55714827	9	NA	NA	26	0	37	0	NA	NA
13	55727250	55727445	29	52	1	70	0	28	0	101	0
13	55825219	55825458	9	NA	NA	NA	NA	NA	NA	31	0
13	55825658	55825738	8	29	2	NA	NA	NA	NA	NA	NA
13	55826369	55826595	14	44	2	32	1	25	0	21	0
13	55830822	55830974	7	21	0	NA	NA	NA	NA	23	0
13	55831813	55831901	8	NA	NA	NA	NA	NA	NA	50	0
13	55836097	55836184	15	45	0	NA	NA	27	0	31	0
13	55837149	55837388	10	NA	NA	NA	NA	20	0	28	0
13	55963321	55963391	4	24	0	NA	NA	NA	NA	NA	NA
13	56134812	56134883	9	NA	NA	68	0	NA	NA	NA	NA
13	56135014	56135126	11	NA	NA	NA	NA	51	0	26	0
13	56135249	56135546	44	103	1	77	0	103	0	84	0
13	56170903	56170976	4	NA	NA	NA	NA	27	27	NA	NA
13	56252046	56252117	7	NA	NA	NA	NA	23	0	NA	NA
13	56295935	56296120	17	28	0	33	0	26	0	25	0
13	56429067	56429350	7	NA	NA	NA	NA	NA	NA	21	12
13	56438428	56438673	12	31	1	NA	NA	NA	NA	28	0
13	56438882	56438957	4	NA	NA	NA	NA	NA	NA	22	1
13	56456531	56456614	6	NA	NA	30	19	NA	NA	NA	NA
13	56533732	56533800	5	20	19	NA	NA	NA	NA	NA	NA
13	56702519	56702646	7	NA	NA	NA	NA	26	0	25	3
13	56702974	56703279	35	146	0	34	0	83	0	41	0
13	56703357	56703586	22	66	0	80	0	52	0	24	0
13	56752664	56752740	6	NA	NA	22	0	NA	NA	28	0
13	56753256	56753687	28	111	0	44	1	NA	NA	45	0
13	56806925	56806992	7	24	0	NA	NA	NA	NA	NA	NA
13	57444387	57444516	9	NA	NA	NA	NA	24	22	NA	NA
13	57637797	57637931	4	22	21	NA	NA	NA	NA	NA	NA
13	57908053	57908433	37	57	0	102	1	79	0	56	0
13	57945266	57945297	4	20	16	NA	NA	NA	NA	NA	NA
13	57995614	57995694	5	20	5	NA	NA	NA	NA	NA	NA
13	58001447	58001528	6	NA	NA	NA	NA	24	6	NA	NA
13	58018698	58018849	12	39	38	37	36	NA	NA	NA	NA
13	58113075	58113167	8	NA	NA	24	0	NA	NA	NA	NA
13	58128337	58128607	38	127	0	78	0	94	0	69	0
13	58128799	58129253	54	123	0	57	0	147	1	88	0
13	58148626	58148690	6	23	0	NA	NA	NA	NA	NA	NA
13	58215412	58215691	32	87	0	70	1	73	0	85	0
13	58273772	58274074	41	99	0	76	0	59	0	125	0
13	58274476	58274773	31	72	0	25	0	42	0	51	0
13	58358789	58358951	29	55	0	41	0	89	1	50	0
13	58371849	58371891	5	NA	NA	20	14	NA	NA	NA	NA
13	58401261	58401536	24	35	0	89	0	NA	NA	72	1
13	58401903	58402087	28	63	0	50	0	82	1	52	0
13	58402257	58402331	7	NA	NA	30	0	33	0	NA	NA
13	58402815	58402957	20	25	1	31	0	44	0	49	0
13	58403139	58403279	10	NA	NA	NA	NA	28	0	23	0
13	58472007	58472183	7	NA	NA	NA	NA	NA	NA	20	0
13	58668808	58668883	10	27	0	56	1	NA	NA	37	0
13	58807866	58808068	17	NA	NA	53	0	NA	NA	33	0
13	59077067	59077135	5	NA	NA	21	20	NA	NA	NA	NA
13	59556842	59557130	23	68	0	40	0	69	0	27	1
13	59557143	59557420	46	69	0	136	1	112	0	100	0
13	59557620	59557697	7	NA	NA	33	0	NA	NA	20	0
13	59585158	59585473	31	37	0	86	0	21	0	70	0
13	59769349	59769472	14	NA	NA	NA	NA	34	1	35	7
13	59822984	59823274	25	30	0	NA	NA	44	0	33	0
13	59857062	59857130	5	NA	NA	20	5	28	6	NA	NA
13	59916551	59916686	9	21	0	NA	NA	30	6	27	0
13	60175900	60176075	26	36	0	46	0	31	0	102	0
13	60176794	60176835	8	NA	NA	NA	NA	NA	NA	24	0
13	60177265	60177582	26	66	0	92	1	44	0	52	0
13	60248862	60248940	5	NA	NA	NA	NA	22	1	NA	NA
13	60601856	60602228	48	110	0	73	0	78	1	206	1
13	60602496	60602711	15	53	0	56	0	NA	NA	NA	NA
13	61833851	61834004	8	NA	NA	NA	NA	NA	NA	25	24
